Index,X,Y,Z
9148,-0.063431,0.161285,-0.95369
9149,-0.124466,0.045624,-0.94458
9150,-0.068237,-0.000275,-1.044006
9151,-0.077393,0.032379,-1.034805
9152,-0.13031,-0.027817,-1.062256
9153,-0.10434,-0.017029,-0.979691
9154,-0.078125,0.031097,-0.971542
9155,-0.047745,0.040527,-0.977631
9156,-0.044876,-0.001038,-1.024826
9157,0.014923,-0.001785,-0.973022
9158,0.040543,0.008591,-0.878113
9159,0.095581,0.044571,-0.944611
9160,0.093796,-0.054672,-1.110046
9161,0.049179,-0.072784,-1.137436
9162,0.059525,-0.029556,-1.136475
9163,-0.002121,-0.030823,-0.966476
9164,0.012924,-0.052582,-0.932175
9165,0.022354,0.007065,-0.920303
9166,0.058731,-0.014938,-0.935043
9167,0.05545,0.007492,-0.889191
9168,0.088013,0.031311,-0.982529
9169,0.161957,0.063202,-1.262512
9170,0.03894,0.059662,-1.101776
9171,0.085892,0.023865,-1.147812
9172,0.101639,0.155899,-0.919815
9173,0.035172,0.061188,-0.675964
9174,0.038589,-0.014099,-0.850494
9175,0.041504,0.008224,-1.078506
9176,0.002594,0.056305,-1.106934
9177,0.070877,-0.035278,-1.026093
9178,0.032578,0.099136,-1.064911
9179,0.118973,0.056946,-1.072495
9180,0.103424,0.153046,-0.868622
9181,0.134842,0.100098,-0.877228
9182,0.147186,0.125717,-0.895996
9183,0.069366,0.089844,-1.130402
9184,-0.002472,0.022858,-1.238434
9185,0.035782,0.021118,-1.097504
9186,0.090576,0.060043,-1.000732
9187,0.105087,0.037567,-0.849457
9188,0.165421,0.055344,-0.909714
9189,0.141174,0.100098,-0.929596
9190,0.082779,0.086639,-1.094818
9191,0.020691,0.103287,-1.094406
9192,0.006699,0.095337,-1.104355
9193,0.059357,0.14357,-1.095642
9194,0.025162,0.054276,-0.833237
9195,0.039017,0.051865,-0.84906
9196,0.097107,0.080536,-0.955765
9197,0.06955,0.050812,-0.959595
9198,0.102524,0.05162,-1.10553
9199,0.095978,0.061844,-1.022797
9200,0.108276,0.028946,-1.109177
9201,0.109207,0.046265,-1.091064
9202,0.100006,0.077774,-0.98735
9203,0.089096,0.04805,-0.859055
9204,0.123764,-0.007706,-0.942429
9205,0.158356,0.019531,-1.079208
9206,0.130264,0.027542,-1.11998
9207,0.122284,0.052505,-1.062256
9208,0.081451,0.018539,-1.061996
9209,0.089172,0.017441,-1.126297
9210,0.068237,0.042633,-1.019852
9211,0.048386,0.03537,-0.820648
9212,0.021561,0.030273,-1.022705
9213,-0.047195,0.020508,-1.025696
9214,-0.009521,-0.036407,-0.998398
9215,-0.014786,0.012192,-0.993546
9216,-0.050369,0.007538,-0.935989
9217,-0.079315,-0.027374,-1.019836
9218,-0.007477,-0.017776,-1.052704
9219,0.022339,-0.016632,-0.993393
9220,-0.002441,-0.055969,-1.079895
9221,-0.038193,-0.030136,-1.095993
9222,0.030502,0.029587,-1.064194
9223,-0.010147,-0.033646,-0.861023
9224,0.081879,-0.047684,-1.180145
9225,-0.149277,0.119064,-0.715576
9226,-0.202881,-0.116364,-0.937897
9227,-0.048431,0.08284,-0.921951
9228,0.039185,0.044189,-0.907471
9229,0.008362,-0.031754,-1.18187
9230,-0.062653,0.039825,-1.170959
9231,-0.063309,0.020462,-1.09407
9232,-0.091583,-0.029297,-0.985718
9233,0.03804,-0.014694,-0.928452
9234,0.046295,0.032333,-1.052185
9235,0.057922,0.132843,-1.05545
9236,0.067551,0.135345,-1.049362
9237,0.00444,0.174301,-0.846085
9238,-0.032074,0.111984,-1.05896
9239,-0.02446,0.098358,-1.108505
9240,-0.059387,0.100143,-0.877167
9241,-0.068176,0.03569,-0.843399
9242,-0.030273,0.054596,-0.842773
9243,-0.030289,0.077789,-0.951935
9244,0.002335,0.083115,-0.999451
9245,0.012558,0.099564,-1.115204
9246,0.007492,0.089432,-1.114792
9247,-0.048508,0.090927,-0.974808
9248,-0.008713,0.093719,-0.805099
9249,0.002182,0.14122,-0.872711
9250,-0.142822,0.122635,-1.064911
9251,-0.112564,0.166138,-1.0495
9252,-0.167984,0.176102,-1.071594
9253,-0.177765,0.101059,-1.061432
9254,-0.175705,0.089432,-0.923065
9255,-0.111404,0.089874,-1.059021
9256,-0.012421,0.090088,-0.983841
9257,0.026703,0.000854,-0.963226
9258,0.061737,0.029633,-1.062469
9259,0.003021,0.080627,-1.068192
9260,-0.095276,0.073822,-1.041611
9261,-0.194061,-0.049606,-0.881058
9262,-0.115616,-0.05542,-0.847794
9263,-0.195267,0.088852,-0.900803
9264,-0.174225,0.093399,-1.080887
9265,-0.162537,-0.006516,-0.940399
9266,-0.065643,0.079529,-0.924988
9267,-0.119125,0.132217,-0.922501
9268,-0.180466,0.031311,-0.963455
9269,-0.233917,0.040878,-0.996323
9270,-0.240707,0.005341,-1.078293
9271,-0.247528,0.012054,-1.086502
9272,-0.232697,-0.002045,-1.007523
9273,-0.222626,-0.043945,-0.95163
9274,-0.190521,0.038132,-0.902267
9275,-0.221237,0.007736,-0.949448
9276,-0.183258,0.001266,-0.967453
9277,-0.166336,0.007584,-0.97316
9278,-0.173889,0.016235,-0.997345
9279,-0.199112,0.022186,-0.982452
9280,-0.178162,-0.010147,-0.96463
9281,-0.235809,0.001312,-0.966141
9282,-0.169907,-0.010437,-0.952362
9283,-0.191559,-0.018372,-0.995895
9284,-0.231201,-0.043411,-1.014877
9285,-0.160522,-0.040878,-1.018738
9286,-0.202988,-0.003204,-1.001526
9287,-0.150803,0.010605,-1.031647
9288,-0.055115,-0.02832,-0.917984
9289,-0.079086,-0.010239,-1.04776
9290,-0.115051,0.012848,-1.137039
9291,-0.13858,-0.019257,-0.921524
9292,-0.063766,-0.095688,-0.999359
9293,-0.148529,-0.065765,-0.956299
9294,-0.131485,-0.052567,-0.888123
9295,-0.115112,-0.019669,-1.059036
9296,-0.136765,-0.034271,-1.05043
9297,-0.123749,-0.008041,-1.139328
9298,-0.07518,0.046127,-1.102066
9299,-0.119873,0.016693,-1.023682
9300,-0.111664,0.016861,-0.915314
9301,-0.112,-0.069214,-0.870071
9302,-0.214203,-0.104309,-0.941696
9303,-0.129288,-0.070648,-1.026749
9304,-0.104019,-0.07309,-0.897842
9305,-0.047501,-0.030319,-1.035767
9306,-0.143402,-0.000198,-1.153915
9307,-0.245575,0.099426,-1.207245
9308,-0.178787,0.108475,-1.163208
9309,-0.10936,0.167343,-0.990692
9310,-0.141556,0.077682,-0.843933
9311,-0.195923,0.124298,-0.890717
9312,-0.286469,0.196686,-0.839005
9313,-0.08963,0.160019,-0.965668
9314,-0.099289,0.204361,-1.045197
9315,-0.147415,0.084274,-1.073669
9316,-0.209122,0.100235,-1.025299
9317,-0.091827,0.118927,-0.914124
9318,-0.077576,0.086929,-0.998764
9319,-0.139191,0.108002,-1.075302
9320,-0.118759,0.1026,-1.021469
9321,0.009216,0.117233,-0.959854
9322,0.004303,0.103836,-0.980301
9323,0.045166,0.110107,-0.945251
9324,0.077377,0.133331,-1.110931
9325,0.010223,0.118179,-1.121933
9326,-0.022964,0.108093,-0.978592
9327,0.04248,0.087631,-0.895523
9328,0.004486,0.08223,-0.901443
9329,0.029068,0.103348,-1.045197
9330,-0.063751,0.059647,-1.091263
9331,-0.01358,0.135361,-1.132462
9332,-0.131821,0.110214,-1.066345
9333,-0.172546,-0.055954,-0.868408
9334,-0.045624,-0.011719,-0.922211
9335,0.164001,0.025482,-0.99794
9336,0.266403,0.048874,-1.070572
9337,0.069733,0.040054,-1.047424
9338,-0.010971,-0.005814,-0.834351
9339,0.092728,0.010193,-1.057465
9340,0.030533,0.023911,-0.991943
9341,-0.018875,-0.044128,-1.014206
9342,-0.007996,-0.013412,-1.01326
9343,0.012161,-0.075073,-1.028473
9344,0.060669,-0.031677,-1.004807
9345,0.051147,-0.041672,-0.933563
9346,0.039307,-0.058472,-0.939468
9347,0.038666,-0.056381,-0.924545
9348,0.109207,-0.04985,-0.95343
9349,0.077103,-0.039398,-1.037201
9350,0.009537,-0.080643,-1.069153
9351,0.022766,-0.057251,-1.000809
9352,0.053391,-0.06308,-0.986328
9353,0.067062,-0.081146,-0.997803
9354,0.00853,-0.148636,-0.883179
9355,0.140625,-0.027313,-1.227203
9356,0.215775,-0.116226,-1.015305
9357,0.237366,-0.102478,-0.956665
9358,0.186798,-0.123962,-0.901978
9359,0.320465,-0.161713,-0.981766
9360,0.245041,-0.129654,-0.93042
9361,0.304062,-0.11174,-0.863861
9362,0.33757,-0.082581,-0.854309
9363,0.339828,-0.114594,-0.905441
9364,0.350754,-0.171539,-0.955017
9365,0.321701,-0.09729,-0.948441
9366,0.301895,-0.157501,-0.973175
9367,0.293427,-0.144012,-0.906433
9368,0.307846,-0.165039,-0.877304
9369,0.298737,-0.175262,-0.988312
9370,0.2742,-0.108612,-0.895081
9371,0.344986,-0.137436,-0.8452
9372,0.288559,-0.154694,-0.9944
9373,0.30455,-0.084152,-1.026962
9374,0.302383,0.006302,-0.986008
9375,0.217834,-0.035065,-0.927155
9376,0.222931,-0.035263,-0.947205
9377,0.217331,-0.014816,-1.026199
9378,0.196457,-0.00354,-1.008682
9379,0.188156,-0.047409,-0.981476
9380,0.214523,-0.024094,-0.978012
9381,0.227325,-0.064697,-0.94664
9382,0.213196,-0.010864,-0.948807
9383,0.188248,-0.056488,-0.996124
9384,0.211075,-0.088745,-0.999527
9385,0.243103,-0.050232,-1.009933
9386,0.197159,-0.039658,-1.003555
9387,0.181931,-0.02504,-0.935989
9388,0.274719,-0.126587,-0.90094
9389,0.382065,-0.120178,-0.922928
9390,0.364365,-0.137115,-0.933853
9391,0.319275,-0.168411,-0.889038
9392,0.370941,-0.22937,-0.870804
9393,0.458755,-0.23645,-0.832413
9394,0.471191,-0.219101,-0.847458
9395,0.462265,-0.242325,-0.932434
9396,0.370621,-0.234482,-0.913574
9397,0.360535,-0.180893,-0.845459
9398,0.389267,-0.182129,-0.884537
9399,0.37764,-0.186356,-0.846268
9400,0.394562,-0.194061,-0.888916
9401,0.365829,-0.202103,-0.924759
9402,0.41507,-0.137756,-0.906509
9403,0.37323,-0.126968,-0.911285
9404,0.269623,-0.190948,-0.954803
9405,0.208694,-0.026474,-0.977371
9406,0.251816,-0.024536,-0.960358
9407,0.231552,-0.051086,-0.984039
9408,0.213242,-0.195084,-1.001434
9409,0.299423,-0.221085,-0.952805
9410,0.381012,-0.138412,-0.912323
9411,0.426102,-0.262894,-0.87146
9412,0.428741,-0.289505,-0.846313
9413,0.399857,-0.176926,-0.881989
9414,0.399429,-0.164764,-0.884949
9415,0.390503,-0.168991,-0.918121
9416,0.397491,-0.192047,-0.911697
9417,0.356018,-0.148087,-0.903915
9418,0.373154,-0.126602,-0.90921
9419,0.325592,-0.183884,-0.907196
9420,0.37735,-0.174423,-0.890289
9421,0.411728,-0.168167,-0.857285
9422,0.40007,-0.162766,-0.866394
9423,0.337936,-0.136368,-0.91243
9424,0.25946,-0.131729,-0.952835
9425,0.25769,-0.115646,-1.025085
9426,0.261536,-0.117126,-0.989716
9427,0.224106,-0.135223,-0.986176
9428,0.176971,-0.126816,-1.003464
9429,0.229965,-0.119675,-0.964935
9430,0.278656,-0.165497,-0.920334
9431,0.264893,-0.134415,-0.950348
9432,0.225494,-0.181351,-0.989944
9433,0.233978,-0.124664,-0.992569
9434,0.259674,-0.127274,-0.990891
9435,0.230927,-0.128693,-0.957535
9436,0.221725,-0.114792,-0.935059
9437,0.247253,-0.101868,-0.9487
9438,0.25177,-0.112625,-0.959763
9439,0.234619,-0.108078,-0.972717
9440,0.254166,-0.129715,-0.944672
9441,0.258713,-0.098587,-0.950241
9442,0.229889,-0.117111,-0.96019
9443,0.231232,-0.141083,-0.979126
9444,0.25058,-0.138748,-0.992935
9445,0.242966,-0.125076,-0.973251
9446,0.202957,-0.140762,-0.947601
9447,0.227234,-0.141525,-0.937897
9448,0.260406,-0.127884,-0.948975
9449,0.258774,-0.132935,-0.957275
9450,0.258194,-0.129059,-0.962372
9451,0.252686,-0.135925,-0.950638
9452,0.251648,-0.130096,-0.954086
9453,0.246536,-0.144485,-0.94632
9454,0.249084,-0.145966,-0.947861
9455,0.257431,-0.137955,-0.951935
9456,0.253281,-0.142838,-0.966431
9457,0.289093,-0.179489,-0.976364
9458,0.364731,-0.213867,-0.902069
9459,0.392838,-0.196625,-0.888367
9460,0.464249,-0.295151,-0.842056
9461,0.411148,-0.237656,-0.847488
9462,0.335632,-0.198608,-0.901535
9463,0.319153,-0.195221,-0.920486
9464,0.284332,-0.207825,-0.90065
9465,0.301819,-0.166443,-0.927765
9466,0.244812,-0.196564,-0.93248
9467,0.261612,-0.213257,-0.929123
9468,0.283707,-0.20018,-0.960205
9469,0.304993,-0.217224,-0.931641
9470,0.326309,-0.195618,-0.884491
9471,0.364395,-0.264877,-0.866196
9472,0.437805,-0.280075,-0.870911
9473,0.430557,-0.265686,-0.857086
9474,0.417053,-0.276367,-0.809692
9475,0.43425,-0.311432,-0.832672
9476,0.397583,-0.368317,-0.861588
9477,0.427383,-0.345413,-0.892471
9478,0.406494,-0.33725,-0.837189
9479,0.367294,-0.411514,-0.848953
9480,0.3741,-0.403076,-0.919891
9481,0.425964,-0.307404,-0.948181
9482,0.393539,-0.289322,-0.887238
9483,0.344635,-0.253769,-0.815704
9484,0.410812,-0.240204,-0.82843
9485,0.408096,-0.242966,-0.866837
9486,0.384369,-0.272919,-0.906479
9487,0.3461,-0.287018,-0.874191
9488,0.372986,-0.292252,-0.949173
9489,0.361755,-0.322617,-0.97319
9490,0.303238,-0.242386,-0.807907
9491,0.34787,-0.188644,-0.824005
9492,0.32312,-0.24704,-0.771591
9493,0.395874,-0.247162,-0.796509
9494,0.52449,-0.265732,-1.04007
9495,0.406708,-0.223114,-0.914368
9496,0.364487,-0.278976,-0.908554
9497,0.321945,-0.274826,-0.860733
9498,0.225601,-0.326187,-0.718735
9499,0.275406,-0.341888,-0.906631
9500,0.220612,-0.305054,-0.875458
9501,0.186844,-0.315948,-0.891861
9502,0.167297,-0.306519,-0.855438
9503,0.175873,-0.285049,-1.098785
9504,0.298569,-0.169968,-1.135864
9505,0.227432,-0.176514,-0.914429
9506,0.204391,-0.222977,-1.065018
9507,0.070114,-0.141296,-0.827087
9508,0.0168,-0.150116,-0.7845
9509,0.063309,-0.175735,-0.973892
9510,0.162949,-0.12912,-1.057709
9511,0.105316,-0.183945,-0.922455
9512,0.190979,-0.195465,-1.046051
9513,0.157135,-0.09642,-0.910751
9514,0.12294,-0.122559,-0.872543
9515,0.189972,-0.148987,-0.977768
9516,0.212555,-0.124329,-1.040405
9517,0.120239,-0.164215,-0.937683
9518,0.084717,-0.21167,-0.969482
9519,0.154648,-0.114227,-0.947083
9520,0.071121,-0.224594,-0.843811
9521,0.060349,-0.229263,-0.909866
9522,0.160858,-0.145767,-0.972916
9523,0.130783,-0.132339,-1.095306
9524,0.073883,-0.148331,-1.049088
9525,0.173447,-0.057755,-1.147339
9526,0.126328,0.016129,-0.949066
9527,0.061676,-0.004929,-0.86113
9528,-0.040833,0.052933,-0.944092
9529,-0.085815,0.000198,-1.064697
9530,-0.127655,-0.024673,-1.081879
9531,-0.141861,-0.010742,-1.039993
9532,-0.175858,0.015244,-1.032654
9533,-0.182983,0.035187,-0.818268
9534,-0.117996,0.099365,-0.930496
9535,-0.06134,0.079071,-1.064896
9536,-0.091019,0.100357,-1.095322
9537,0.021835,0.119705,-1.018448
9538,0.136871,0.06456,-1.022446
9539,-0.00856,0.048691,-1.008286
9540,-0.014328,0.074814,-0.932938
9541,0.104355,0.000885,-0.859772
9542,0.019989,-0.099869,-1.064392
9543,-0.039124,-0.016861,-0.929886
9544,0.203186,-0.10759,-1.065018
9545,0.005264,-0.024658,-1.001175
9546,-0.052429,-0.044937,-0.966202
9547,0.132614,0.059921,-1.022263
9548,0.022247,0.00676,-0.997223
9549,-0.011353,-0.01387,-0.975784
9550,0.003616,0.09845,-1.009308
9551,0.044052,-0.041443,-1.023911
9552,-0.01329,0.016891,-0.981354
9553,0.019745,0.04126,-0.954269
9554,0.014114,0.002701,-0.968063
9555,-0.006165,-0.026154,-1.067535
9556,0.009811,-0.006378,-1.126266
9557,0.055954,-0.032059,-1.019836
9558,-0.008484,-0.008713,-1.021149
9559,-0.051529,0.017471,-0.990311
9560,0.030533,0.026291,-0.985107
9561,0.014236,-0.003357,-1.020523
9562,0.013916,0.006119,-0.99794
9563,0.063919,0.006363,-0.99292
9564,0.061569,-0.0392,-1.003174
9565,0.065994,-0.078522,-1.017166
9566,0.0681,-0.097824,-1.06369
9567,0.109604,-0.157394,-1.016953
9568,0.199097,-0.189682,-0.940155
9569,0.290344,-0.202576,-0.882858
9570,0.371948,-0.247147,-0.845673
9571,0.448425,-0.362747,-0.809204
9572,0.376801,-0.265015,-0.905273
9573,0.37851,-0.259552,-0.906876
9574,0.322418,-0.223389,-0.907806
9575,0.290405,-0.24559,-0.8936
9576,0.308624,-0.240829,-0.902802
9577,0.292679,-0.192612,-0.944717
9578,0.280106,-0.20932,-0.935287
9579,0.246887,-0.218948,-0.909882
9580,0.248627,-0.192337,-0.877823
9581,0.307144,-0.205536,-0.967972
9582,0.262436,-0.187424,-1.003342
9583,0.250931,-0.158508,-0.917099
9584,0.250916,-0.140884,-0.865295
9585,0.268219,-0.133896,-0.904388
9586,0.260376,-0.197525,-0.947678
9587,0.302979,-0.183273,-0.99469
9588,0.308456,-0.19194,-0.982025
9589,0.247467,-0.18187,-0.967056
9590,0.198669,-0.226852,-0.853149
9591,0.251541,-0.270554,-0.91658
9592,0.224106,-0.19812,-1.024857
9593,0.206299,-0.231506,-1.010544
9594,0.202362,-0.214569,-0.910782
9595,0.214569,-0.18663,-0.834457
9596,0.264999,-0.216965,-0.975433
9597,0.232147,-0.177948,-1.087143
9598,0.277023,-0.07225,-0.984238
9599,0.216339,-0.086243,-0.805298
9600,0.22345,-0.083481,-0.837646
9601,0.23587,-0.062515,-0.939743
9602,0.235382,-0.143188,-1.017151
9603,0.248657,-0.151886,-0.996368
9604,0.295593,-0.099564,-1.023148
9605,0.211014,-0.095291,-0.882095
9606,0.222946,-0.151947,-0.956543
9607,0.244934,-0.094986,-0.971725
9608,0.253555,-0.051331,-1.021347
9609,0.230606,-0.103378,-0.958359
9610,0.212387,-0.035126,-0.935791
9611,0.150299,0.041763,-0.882721
9612,0.175827,-0.049957,-0.94397
9613,0.110016,-0.075165,-1.001755
9614,0.057678,-0.131943,-0.982132
9615,0.197906,-0.093552,-1.024872
9616,0.190567,-0.103821,-0.960419
9617,0.186157,-0.116714,-0.952652
9618,0.193542,-0.06488,-1.000153
9619,0.21785,-0.145935,-1.008392
9620,0.172089,-0.110306,-0.968155
9621,0.198624,-0.087311,-0.96019
9622,0.219528,-0.121902,-0.969009
9623,0.170517,-0.087112,-0.988037
9624,0.160767,-0.125748,-0.949951
9625,0.173233,-0.105209,-1.012695
9626,0.259369,-0.148727,-1.061478
9627,0.516495,-0.089783,-1.301804
9628,0.493362,0.09964,-1.296234
9629,0.324173,0.081528,-0.946716
9630,0.273987,-0.225082,-0.681244
9631,0.094925,-0.126938,-0.593353
9632,0.005264,0.126526,-0.496887
9633,0.157974,0.089279,-0.950607
9634,0.328903,-0.148209,-1.559967
9635,-0.185745,0.003906,-1.131912
9636,-0.299194,0.172089,-0.981232
9637,-0.122421,0.203537,-0.822556
9638,-0.110138,0.134918,-0.839127
9639,-0.259094,0.323181,-0.936432
9640,-0.173523,0.310699,-1.067612
9641,-0.462463,0.335968,-0.908768
9642,-0.119934,0.216003,-0.890411
9643,-0.237625,0.224396,-1.010086
9644,-0.46666,0.355377,-0.874557
9645,-0.346558,0.039856,-0.775406
9646,-0.322845,0.139374,-0.983215
9647,-0.331055,0.270828,-0.909012
9648,-0.175354,0.21727,-0.825851
9649,-0.01033,-0.144821,-1.273254
9650,0.087997,-0.050293,-0.937408
9651,-0.157898,0.16745,-0.916458
9652,-0.062851,0.131149,-1.107025
9653,-0.106674,-0.180344,-0.915131
9654,-0.080658,-0.103378,-1.061447
9655,-0.028076,-0.169724,-0.9375
9656,0.007645,-0.146317,-1.026428
9657,-0.047913,-0.163254,-0.908798
9658,-0.006348,-0.194443,-0.964066
9659,-0.013062,-0.113449,-0.996964
9660,-0.089417,-0.047607,-0.997665
9661,-0.038589,-0.131088,-0.960846
9662,0.293716,-0.389587,-1.01622
9663,0.58252,-0.767288,-1.225113
9664,0.304581,-0.08139,-1.321976
9665,-0.111633,-0.197113,-0.672653
9666,-0.237579,-0.342896,-0.656693
9667,-0.373581,-0.538986,-0.532822
9668,-0.330872,-0.653107,-0.552078
9669,-0.320038,-0.604492,-0.575546
9670,-0.505447,-0.614731,-0.493561
9671,-0.716187,-0.494965,-0.323288
9672,-0.645355,-0.041351,-0.330719
9673,-0.576859,0.112167,-0.906937
9674,-0.316071,0.220032,-0.888367
9675,-0.268173,0.240372,-1.3909
9676,-0.083725,0.318756,-1.31221
9677,-0.116287,0.048721,-0.874146
9678,-0.234558,0.143234,-1.000519
9679,-0.090088,0.164673,-0.999115
9680,-0.058151,0.168701,-0.947998
9681,-0.038101,0.201035,-1.013245
9682,-0.022827,0.286926,-0.924805
9683,0.068329,0.297394,-0.97937
9684,0.187515,0.303833,-0.928909
9685,0.225555,0.273727,-0.911865
9686,0.254349,0.294418,-0.932373
9687,0.107361,0.292908,-0.912369
9688,0.073349,0.333664,-0.976395
9689,0.068573,0.308502,-0.956757
9690,0.072464,0.28331,-0.947525
9691,0.055923,0.290665,-0.935837
9692,0.057617,0.32811,-0.925781
9693,0.071152,0.35466,-0.937347
9694,0.105225,0.30954,-0.932022
9695,0.027039,0.311691,-0.955841
9696,0.028488,0.307922,-0.938782
9697,0.027115,0.34053,-0.909988
9698,0.044556,0.353928,-0.907394
9699,0.060242,0.350952,-0.908981
9700,0.045441,0.356476,-0.911774
9701,0.03334,0.349854,-0.933502
9702,-0.00119,0.355576,-0.93158
9703,0.065811,0.29483,-0.934845
9704,0.014511,0.342819,-0.908127
9705,0.016525,0.36702,-0.928085
9706,0.006821,0.359604,-0.937027
9707,0.045425,0.360504,-0.922989
9708,0.054459,0.34816,-0.931931
9709,0.046265,0.335281,-0.922943
9710,0.031372,0.362473,-0.904953
9711,0.074539,0.315109,-0.936386
9712,0.112137,0.398544,-0.902115
9713,0.155609,0.312592,-0.91095
9714,0.193405,0.291397,-0.931
9715,0.279129,0.329865,-0.892654
9716,0.366043,0.274445,-0.916641
9717,0.212997,0.309998,-0.912369
9718,0.173141,0.355331,-0.849335
9719,0.18605,0.382523,-0.884964
9720,0.157837,0.346878,-0.899887
9721,0.199112,0.349472,-0.872299
9722,0.184708,0.369492,-0.893616
9723,0.177078,0.292572,-0.881943
9724,0.197281,0.265152,-0.89917
9725,0.221588,0.31308,-0.899933
9726,0.206039,0.322342,-0.972794
9727,0.214279,0.285675,-0.971542
9728,0.191544,0.274521,-0.936951
9729,0.169662,0.325439,-0.946289
9730,0.212646,0.384171,-0.912369
9731,0.289215,0.322067,-1.074829
9732,0.234573,0.461853,-1.047195
9733,0.313385,0.374603,-1.120087
9734,0.305313,0.353012,-1.067368
9735,0.257477,0.323624,-0.930313
9736,0.217453,0.278107,-0.860092
9737,0.214203,0.296097,-0.886353
9738,0.158081,0.32132,-0.930725
9739,0.125748,0.331451,-0.931488
9740,0.106369,0.325455,-0.895782
9741,0.062134,0.377838,-1.125885
9742,-0.102921,0.448563,-0.956711
9743,-0.115509,0.45993,-0.879196
9744,-0.029953,0.34166,-0.749268
9745,-0.032471,0.303024,-0.851288
9746,-0.024796,0.371796,-0.991577
9747,0.059158,0.301697,-1.083588
9748,0.127625,0.229172,-1.03862
9749,0.141861,0.248306,-1.124237
9750,-0.071106,0.312637,-1.023071
9751,-0.153305,0.209808,-0.539001
9752,-0.0383,0.383636,-0.699356
9753,-0.117249,0.234543,-0.752853
9754,-0.084579,0.295837,-0.917191
9755,-0.199402,0.366562,-0.866577
9756,0.000076,0.394165,-0.909576
9757,0.22757,0.172653,-0.979263
9758,0.06813,0.246155,-1.037003
9759,-0.039719,0.333603,-0.97348
9760,0.05159,0.286713,-0.95224
9761,-0.080551,0.320633,-0.93721
9762,-0.114746,0.259476,-0.990158
9763,-0.14711,0.208786,-1.082062
9764,-0.167709,0.265564,-1.093964
9765,-0.313995,0.365829,-0.996719
9766,-0.287872,0.399002,-0.924194
9767,-0.259125,0.387131,-0.94664
9768,-0.34967,0.293121,-0.932358
9769,-0.286621,0.296951,-0.821045
9770,-0.291031,0.344345,-0.85762
9771,-0.416504,0.422485,-0.851181
9772,-0.497345,0.496994,-0.89621
9773,-0.398682,0.433884,-0.822128
9774,-0.268478,0.298935,-0.896591
9775,-0.250168,0.232941,-0.979767
9776,-0.117722,0.219513,-0.995377
9777,-0.051208,0.202759,-1.035019
9778,0.035873,0.153549,-0.942261
9779,0.156311,0.060852,-0.910095
9780,0.403473,-0.004318,-0.865784
9781,0.379868,0.001343,-0.930115
9782,0.356354,-0.045273,-0.990921
9783,0.249863,0.040253,-1.059448
9784,0.145554,0.087234,-1.055496
9785,0.104767,0.046143,-0.977692
9786,0.164291,0.011063,-0.936981
9787,0.165604,0.045914,-0.93837
9788,0.225815,0.010101,-1.014526
9789,0.278641,-0.092026,-1.036575
9790,0.122955,0.038483,-0.910492
9791,0.119568,-0.00766,-0.870895
9792,0.109024,0.069351,-0.860901
9793,0.10112,0.054977,-0.887344
9794,0.181152,0.02037,-0.888962
9795,0.331085,-0.001144,-0.946136
9796,0.353806,-0.028122,-0.88385
9797,0.507111,-0.07373,-0.927734
9798,0.403015,-0.030823,-0.920914
9799,0.353928,-0.04599,-0.996964
9800,0.259689,-0.029312,-0.919067
9801,0.247177,0.022903,-0.981277
9802,0.234512,0.040771,-0.989471
9803,0.205444,0.021698,-1.019379
9804,0.282166,-0.053848,-0.894531
9805,0.308685,0.035583,-0.871323
9806,0.373245,-0.074265,-0.987
9807,0.341705,-0.110107,-0.969254
9808,0.414032,-0.118408,-1.114456
9809,0.265442,0.020416,-1.059784
9810,0.277435,-0.02417,-0.89093
9811,0.250885,-0.013733,-0.857162
9812,0.212173,-0.020874,-0.677765
9813,0.160904,0.09346,-0.944992
9814,0.220581,-0.026871,-0.899323
9815,0.145081,0.094543,-1.021515
9816,0.155045,0.038391,-1.060287
9817,0.093018,0.040222,-1.033295
9818,0.052811,0.094391,-1.000244
9819,0.10994,0.057831,-1.005966
9820,0.110229,0.030945,-0.869781
9821,0.142319,0.135437,-1.210754
9822,0.087463,0.083298,-1.107376
9823,0.124985,0.092133,-1.008881
9824,0.193375,0.069901,-1.025589
9825,0.192734,0.061676,-0.95723
9826,0.183685,0.040848,-0.959274
9827,0.237457,-0.03392,-0.936569
9828,0.181274,0.043747,-0.974686
9829,0.164734,0.036011,-1.103638
9830,0.141357,0.078827,-1.09465
9831,0.113434,0.071472,-1.016388
9832,0.145905,0.081253,-0.914337
9833,0.155365,0.094254,-0.938019
9834,0.153961,0.056778,-0.934143
9835,0.165421,0.096725,-1.001266
9836,0.191559,0.110916,-1.072357
9837,0.145737,0.062088,-1.008591
9838,0.164459,0.083389,-1.073273
9839,0.160614,0.017975,-0.970718
9840,0.167603,-0.030502,-0.864975
9841,0.169556,-0.048569,-0.913528
9842,0.133621,-0.037094,-0.961197
9843,0.19696,0.060501,-1.196259
9844,0.033646,0.11322,-0.813354
9845,0.258926,-0.108521,-1.3228
9846,0.164612,0.271973,-1.303864
9847,0.222992,-0.019699,-0.969894
9848,0.17305,0.032333,-1.097687
9849,0.163376,-0.080536,-0.948547
9850,0.196716,-0.005737,-1.10228
9851,0.109497,-0.008728,-0.677383
9852,0.140213,0.073593,-0.753189
9853,0.141846,0.02594,-0.769333
